4.340000000000000000e+02
4.330000000000000000e+02
4.340000000000000000e+02
4.340000000000000000e+02
4.340000000000000000e+02
4.340000000000000000e+02
4.330000000000000000e+02
4.340000000000000000e+02
4.330000000000000000e+02
4.340000000000000000e+02
4.340000000000000000e+02
4.340000000000000000e+02
4.330000000000000000e+02
4.330000000000000000e+02
4.330000000000000000e+02
4.330000000000000000e+02
4.340000000000000000e+02
4.340000000000000000e+02
4.340000000000000000e+02
4.340000000000000000e+02
4.330000000000000000e+02
4.310000000000000000e+02
4.310000000000000000e+02
4.290000000000000000e+02
4.270000000000000000e+02
4.240000000000000000e+02
4.220000000000000000e+02
4.210000000000000000e+02
4.200000000000000000e+02
4.190000000000000000e+02
4.190000000000000000e+02
4.200000000000000000e+02
4.210000000000000000e+02
4.210000000000000000e+02
4.230000000000000000e+02
4.240000000000000000e+02
4.240000000000000000e+02
4.260000000000000000e+02
4.280000000000000000e+02
4.300000000000000000e+02
4.330000000000000000e+02
4.360000000000000000e+02
4.380000000000000000e+02
4.410000000000000000e+02
4.430000000000000000e+02
4.440000000000000000e+02
4.450000000000000000e+02
4.450000000000000000e+02
4.450000000000000000e+02
4.450000000000000000e+02
4.460000000000000000e+02
4.440000000000000000e+02
4.440000000000000000e+02
4.420000000000000000e+02
4.410000000000000000e+02
4.400000000000000000e+02
4.400000000000000000e+02
4.380000000000000000e+02
4.350000000000000000e+02
4.330000000000000000e+02
4.290000000000000000e+02
4.230000000000000000e+02
4.150000000000000000e+02
4.040000000000000000e+02
3.880000000000000000e+02
3.740000000000000000e+02
3.620000000000000000e+02
3.550000000000000000e+02
3.540000000000000000e+02
3.560000000000000000e+02
3.630000000000000000e+02
3.720000000000000000e+02
3.820000000000000000e+02
3.940000000000000000e+02
4.060000000000000000e+02
4.180000000000000000e+02
4.280000000000000000e+02
4.360000000000000000e+02
4.420000000000000000e+02
4.460000000000000000e+02
4.490000000000000000e+02
4.510000000000000000e+02
4.500000000000000000e+02
4.500000000000000000e+02
4.460000000000000000e+02
4.400000000000000000e+02
4.340000000000000000e+02
4.300000000000000000e+02
4.290000000000000000e+02
4.280000000000000000e+02
4.260000000000000000e+02
4.260000000000000000e+02
4.310000000000000000e+02
4.490000000000000000e+02
4.830000000000000000e+02
4.900000000000000000e+02
4.860000000000000000e+02
4.790000000000000000e+02
4.630000000000000000e+02
4.320000000000000000e+02
4.230000000000000000e+02
4.280000000000000000e+02
4.460000000000000000e+02
4.730000000000000000e+02
4.770000000000000000e+02
4.740000000000000000e+02
4.680000000000000000e+02
4.620000000000000000e+02
4.530000000000000000e+02
4.460000000000000000e+02
4.420000000000000000e+02
4.410000000000000000e+02
4.410000000000000000e+02
4.380000000000000000e+02
4.390000000000000000e+02
4.370000000000000000e+02
4.360000000000000000e+02
4.350000000000000000e+02
4.340000000000000000e+02
4.340000000000000000e+02
4.350000000000000000e+02
4.350000000000000000e+02
4.350000000000000000e+02
4.350000000000000000e+02
4.350000000000000000e+02
4.360000000000000000e+02
4.360000000000000000e+02
4.360000000000000000e+02
4.350000000000000000e+02
4.350000000000000000e+02
4.350000000000000000e+02
4.340000000000000000e+02
4.350000000000000000e+02
4.350000000000000000e+02
4.340000000000000000e+02
4.340000000000000000e+02
4.330000000000000000e+02
4.330000000000000000e+02
4.320000000000000000e+02
4.320000000000000000e+02
4.320000000000000000e+02
4.320000000000000000e+02
4.310000000000000000e+02
4.310000000000000000e+02
4.300000000000000000e+02
4.310000000000000000e+02
4.300000000000000000e+02
4.300000000000000000e+02
4.300000000000000000e+02
4.290000000000000000e+02
4.290000000000000000e+02
4.290000000000000000e+02
4.290000000000000000e+02
4.290000000000000000e+02
4.290000000000000000e+02
4.290000000000000000e+02
